76801,08/01/2020,,Ivory Coast,2020-08-02 04:34:47,16109.0,102.0,11750.0
76802,08/01/2020,,Jamaica,2020-08-02 04:34:47,883.0,10.0,743.0
76803,08/01/2020,,Jordan,2020-08-02 04:34:47,1208.0,11.0,1094.0
76804,08/01/2020,,Kazakhstan,2020-08-02 04:34:47,90367.0,793.0,60825.0
76805,08/01/2020,,Kenya,2020-08-02 04:34:47,21363.0,364.0,8419.0
76806,08/01/2020,,Kosovo,2020-08-02 04:34:47,8104.0,212.0,4463.0
76807,08/01/2020,,Kuwait,2020-08-02 04:34:47,67448.0,453.0,58525.0
76808,08/01/2020,,Kyrgyzstan,2020-08-02 04:34:47,36299.0,1397.0,26419.0
76809,08/01/2020,,Laos,2020-08-02 04:34:47,20.0,0.0,19.0
76810,08/01/2020,,Latvia,2020-08-02 04:34:47,1238.0,32.0,1052.0
76811,08/01/2020,,Lebanon,2020-08-02 04:34:47,4730.0,61.0,1761.0
76812,08/01/2020,,Lesotho,2020-08-02 04:34:47,702.0,14.0,171.0
76813,08/01/2020,,Liberia,2020-08-02 04:34:47,1189.0,75.0,673.0
76814,08/01/2020,,Libya,2020-08-02 04:34:47,3691.0,80.0,619.0
76815,08/01/2020,,Liechtenstein,2020-08-02 04:34:47,88.0,1.0,85.0
76816,08/01/2020,,Lithuania,2020-08-02 04:34:47,2093.0,80.0,1644.0
76817,08/01/2020,,Luxembourg,2020-08-02 04:34:47,6793.0,116.0,5192.0
76818,08/01/2020,,MS Zaandam,2020-08-02 04:34:47,9.0,2.0,0.0
76819,08/01/2020,,Madagascar,2020-08-02 04:34:47,11273.0,107.0,8109.0
76820,08/01/2020,,Malawi,2020-08-02 04:34:47,4186.0,120.0,1914.0
76821,08/01/2020,,Malaysia,2020-08-02 04:34:47,8985.0,125.0,8647.0
76822,08/01/2020,,Maldives,2020-08-02 04:34:47,3949.0,17.0,2613.0
76823,08/01/2020,,Mali,2020-08-02 04:34:47,2535.0,124.0,1937.0
76824,08/01/2020,,Malta,2020-08-02 04:34:47,845.0,9.0,665.0
76825,08/01/2020,,Mauritania,2020-08-02 04:34:47,6319.0,157.0,5043.0
76826,08/01/2020,,Mauritius,2020-08-02 04:34:47,344.0,10.0,332.0
76827,08/01/2020,,Moldova,2020-08-02 04:34:47,25113.0,788.0,17571.0
76828,08/01/2020,,Monaco,2020-08-02 04:34:47,120.0,4.0,105.0
76829,08/01/2020,,Mongolia,2020-08-02 04:34:47,293.0,0.0,230.0
76830,08/01/2020,,Montenegro,2020-08-02 04:34:47,3198.0,50.0,1293.0
76831,08/01/2020,,Morocco,2020-08-02 04:34:47,25015.0,367.0,17960.0
76832,08/01/2020,,Mozambique,2020-08-02 04:34:47,1907.0,12.0,645.0
76833,08/01/2020,,Namibia,2020-08-02 04:34:47,2224.0,11.0,171.0
76834,08/01/2020,,Nepal,2020-08-02 04:34:47,20086.0,56.0,14492.0
76835,08/01/2020,,New Zealand,2020-08-02 04:34:47,1565.0,22.0,1518.0
76836,08/01/2020,,Nicaragua,2020-08-02 04:34:47,3672.0,116.0,2492.0
76837,08/01/2020,,Niger,2020-08-02 04:34:47,1136.0,69.0,1028.0
76838,08/01/2020,,Nigeria,2020-08-02 04:34:47,43537.0,883.0,20087.0
76839,08/01/2020,,North Macedonia,2020-08-02 04:34:47,10891.0,493.0,6698.0
76840,08/01/2020,,Norway,2020-08-02 04:34:47,9253.0,255.0,8752.0
76841,08/01/2020,,Oman,2020-08-02 04:34:47,79159.0,421.0,61421.0
76842,08/01/2020,,Panama,2020-08-02 04:34:47,66383.0,1449.0,40081.0
76843,08/01/2020,,Papua New Guinea,2020-08-02 04:34:47,91.0,2.0,34.0
76844,08/01/2020,,Paraguay,2020-08-02 04:34:47,5485.0,52.0,3786.0
76845,08/01/2020,,Philippines,2020-08-02 04:34:47,98232.0,2039.0,65265.0
76846,08/01/2020,,Poland,2020-08-02 04:34:47,46346.0,1721.0,34374.0
76847,08/01/2020,,Portugal,2020-08-02 04:34:47,51310.0,1737.0,36783.0
76848,08/01/2020,,Qatar,2020-08-02 04:34:47,110911.0,174.0,107578.0
76849,08/01/2020,,Romania,2020-08-02 04:34:47,52111.0,2379.0,27346.0
76850,08/01/2020,,Rwanda,2020-08-02 04:34:47,2042.0,5.0,1119.0
76851,08/01/2020,,Saint Kitts and Nevis,2020-08-02 04:34:47,17.0,0.0,16.0
76852,08/01/2020,,Saint Lucia,2020-08-02 04:34:47,25.0,0.0,22.0
76853,08/01/2020,,Saint Vincent and the Grenadines,2020-08-02 04:34:47,54.0,0.0,44.0
76854,08/01/2020,,San Marino,2020-08-02 04:34:47,699.0,42.0,657.0
76855,08/01/2020,,Sao Tome and Principe,2020-08-02 04:34:47,874.0,15.0,782.0
76856,08/01/2020,,Saudi Arabia,2020-08-02 04:34:47,277478.0,2887.0,237548.0
76857,08/01/2020,,Senegal,2020-08-02 04:34:47,10284.0,209.0,6822.0
76858,08/01/2020,,Serbia,2020-08-02 04:34:47,25882.0,582.0,0.0
76859,08/01/2020,,Seychelles,2020-08-02 04:34:47,114.0,0.0,39.0
76860,08/01/2020,,Sierra Leone,2020-08-02 04:34:47,1823.0,67.0,1362.0
76861,08/01/2020,,Singapore,2020-08-02 04:34:47,52512.0,27.0,46740.0
76862,08/01/2020,,Slovakia,2020-08-02 04:34:47,2337.0,29.0,1742.0
76863,08/01/2020,,Slovenia,2020-08-02 04:34:47,2171.0,119.0,1821.0
76864,08/01/2020,,Somalia,2020-08-02 04:34:47,3212.0,93.0,1562.0
76865,08/01/2020,,South Africa,2020-08-02 04:34:47,503290.0,8153.0,342461.0
76866,08/01/2020,,South Korea,2020-08-02 04:34:47,14366.0,301.0,13259.0
76867,08/01/2020,,South Sudan,2020-08-02 04:34:47,2352.0,46.0,1175.0
76868,08/01/2020,,Sri Lanka,2020-08-02 04:34:47,2815.0,11.0,2439.0
76869,08/01/2020,,Sudan,2020-08-02 04:34:47,11738.0,752.0,6137.0
76870,08/01/2020,,Suriname,2020-08-02 04:34:47,1760.0,26.0,1161.0
76871,08/01/2020,,Switzerland,2020-08-02 04:34:47,35412.0,1981.0,31300.0
76872,08/01/2020,,Syria,2020-08-02 04:34:47,780.0,43.0,237.0
76873,08/01/2020,,Taiwan,2020-08-02 04:34:47,474.0,7.0,441.0
76874,08/01/2020,,Tajikistan,2020-08-02 04:34:47,7451.0,60.0,6233.0
76875,08/01/2020,,Tanzania,2020-08-02 04:34:47,509.0,21.0,183.0
76876,08/01/2020,,Thailand,2020-08-02 04:34:47,3312.0,58.0,3135.0
76877,08/01/2020,,Timor-Leste,2020-08-02 04:34:47,24.0,0.0,24.0
76878,08/01/2020,,Togo,2020-08-02 04:34:47,958.0,19.0,647.0
76879,08/01/2020,,Trinidad and Tobago,2020-08-02 04:34:47,173.0,8.0,132.0
76880,08/01/2020,,Tunisia,2020-08-02 04:34:47,1552.0,51.0,1217.0
76881,08/01/2020,,Turkey,2020-08-02 04:34:47,231869.0,5710.0,215516.0
76882,08/01/2020,,Uganda,2020-08-02 04:34:47,1176.0,4.0,1045.0
76883,08/01/2020,,United Arab Emirates,2020-08-02 04:34:47,60760.0,351.0,54255.0
76884,08/01/2020,,Uruguay,2020-08-02 04:34:47,1278.0,35.0,1004.0
76885,08/01/2020,,Uzbekistan,2020-08-02 04:34:47,24783.0,147.0,15299.0
76886,08/01/2020,,Venezuela,2020-08-02 04:34:47,19443.0,169.0,11129.0
76887,08/01/2020,,Vietnam,2020-08-02 04:34:47,590.0,3.0,373.0
76888,08/01/2020,,West Bank and Gaza,2020-08-02 04:34:47,12160.0,83.0,5324.0
76889,08/01/2020,,Western Sahara,2020-08-02 04:34:47,10.0,1.0,8.0
76890,08/01/2020,,Yemen,2020-08-02 04:34:47,1730.0,494.0,862.0
76891,08/01/2020,,Zambia,2020-08-02 04:34:47,6228.0,165.0,4130.0
76892,08/01/2020,,Zimbabwe,2020-08-02 04:34:47,3659.0,69.0,1011.0
76893,08/01/2020,Abruzzo,Italy,2020-08-02 04:34:47,3387.0,472.0,2800.0
76894,08/01/2020,Acre,Brazil,2020-08-02 04:34:47,19930.0,535.0,13724.0
76895,08/01/2020,Adygea Republic,Russia,2020-08-02 04:34:47,2775.0,20.0,2130.0
76896,08/01/2020,Aguascalientes,Mexico,2020-08-02 04:34:47,4120.0,263.0,3407.0
76897,08/01/2020,Aichi,Japan,2020-08-02 04:34:47,1981.0,35.0,553.0
76898,08/01/2020,Akita,Japan,2020-08-02 04:34:47,18.0,0.0,16.0
76899,08/01/2020,Alabama,US,2020-08-02 04:34:47,89349.0,1603.0,0.0
76900,08/01/2020,Alagoas,Brazil,2020-08-02 04:34:47,60992.0,1581.0,52629.0
76901,08/01/2020,Alaska,US,2020-08-02 04:34:47,3136.0,24.0,0.0
76902,08/01/2020,Alberta,Canada,2020-08-02 04:34:47,10843.0,196.0,9261.0
76903,08/01/2020,Altai Krai,Russia,2020-08-02 04:34:47,9217.0,68.0,7232.0
76904,08/01/2020,Altai Republic,Russia,2020-08-02 04:34:47,1579.0,7.0,1159.0
76905,08/01/2020,Amapa,Brazil,2020-08-02 04:34:47,36595.0,568.0,24786.0
76906,08/01/2020,Amazonas,Brazil,2020-08-02 04:34:47,101777.0,3278.0,85546.0
76907,08/01/2020,Amazonas,Colombia,2020-08-02 04:34:47,2511.0,102.0,2343.0
76908,08/01/2020,Amazonas,Peru,2020-08-02 04:34:47,5507.0,124.0,0.0
76909,08/01/2020,Amur Oblast,Russia,2020-08-02 04:34:47,2776.0,47.0,2028.0
76910,08/01/2020,Ancash,Peru,2020-08-02 04:34:47,11796.0,825.0,0.0
76911,08/01/2020,Andalusia,Spain,2020-08-02 04:34:47,15107.0,1435.0,10671.0
76912,08/01/2020,Andaman and Nicobar Islands,India,2020-08-02 04:34:47,636.0,7.0,226.0
76913,08/01/2020,Andhra Pradesh,India,2020-08-02 04:34:47,150209.0,1407.0,76614.0
76914,08/01/2020,Anguilla,UK,2020-08-02 04:34:47,3.0,0.0,3.0
76915,08/01/2020,Anhui,Mainland China,2020-08-02 04:34:47,991.0,6.0,985.0
76916,08/01/2020,Antioquia,Colombia,2020-08-02 04:34:47,35746.0,537.0,10976.0
76917,08/01/2020,Antofagasta,Chile,2020-08-02 04:34:47,14884.0,352.0,13399.0
76918,08/01/2020,Aomori,Japan,2020-08-02 04:34:47,35.0,1.0,29.0
76919,08/01/2020,Apurimac,Peru,2020-08-02 04:34:47,880.0,38.0,0.0
76920,08/01/2020,Aragon,Spain,2020-08-02 04:34:47,12685.0,915.0,3772.0
76921,08/01/2020,Arauca,Colombia,2020-08-02 04:34:47,219.0,3.0,140.0
76922,08/01/2020,Araucania,Chile,2020-08-02 04:34:47,4123.0,78.0,3753.0
76923,08/01/2020,Arequipa,Peru,2020-08-02 04:34:47,13480.0,726.0,0.0
76924,08/01/2020,Arica y Parinacota,Chile,2020-08-02 04:34:47,4450.0,60.0,3496.0
76925,08/01/2020,Arizona,US,2020-08-02 04:34:47,177002.0,3747.0,0.0
76926,08/01/2020,Arkansas,US,2020-08-02 04:34:47,43173.0,458.0,0.0
76927,08/01/2020,Arkhangelsk Oblast,Russia,2020-08-02 04:34:47,8767.0,185.0,7900.0
76928,08/01/2020,Aruba,Netherlands,2020-08-02 04:34:47,121.0,3.0,105.0
76929,08/01/2020,Arunachal Pradesh,India,2020-08-02 04:34:47,1673.0,3.0,969.0
76930,08/01/2020,Assam,India,2020-08-02 04:34:47,41726.0,101.0,31442.0
76931,08/01/2020,Astrakhan Oblast,Russia,2020-08-02 04:34:47,4620.0,48.0,3667.0
76932,08/01/2020,Asturias,Spain,2020-08-02 04:34:47,2516.0,334.0,1063.0
76933,08/01/2020,Atacama,Chile,2020-08-02 04:34:47,2792.0,12.0,2053.0
76934,08/01/2020,Atlantico,Colombia,2020-08-02 04:34:47,53131.0,2545.0,38624.0
76935,08/01/2020,Australian Capital Territory,Australia,2020-08-02 04:34:47,113.0,3.0,110.0
76936,08/01/2020,Ayacucho,Peru,2020-08-02 04:34:47,3726.0,74.0,0.0
76937,08/01/2020,Aysen,Chile,2020-08-02 04:34:47,80.0,1.0,70.0
76938,08/01/2020,Azad Jammu and Kashmir,Pakistan,2020-08-02 04:34:47,2073.0,54.0,1639.0
76939,08/01/2020,Baden-Wurttemberg,Germany,2020-08-02 04:34:47,37317.0,1847.0,34448.0
76940,08/01/2020,Bahia,Brazil,2020-08-02 04:34:47,168926.0,3517.0,151473.0
76941,08/01/2020,Baja California,Mexico,2020-08-02 04:34:47,13594.0,2636.0,10218.0
76942,08/01/2020,Baja California Sur,Mexico,2020-08-02 04:34:47,4498.0,181.0,3178.0
76943,08/01/2020,Baleares,Spain,2020-08-02 04:34:47,2545.0,224.0,1533.0
76944,08/01/2020,Balochistan,Pakistan,2020-08-02 04:34:47,11732.0,136.0,10116.0
76945,08/01/2020,Bashkortostan Republic,Russia,2020-08-02 04:34:47,6780.0,22.0,5180.0
76946,08/01/2020,Basilicata,Italy,2020-08-02 04:34:47,452.0,28.0,374.0
76947,08/01/2020,Bayern,Germany,2020-08-02 04:34:47,51068.0,2622.0,47100.0
76948,08/01/2020,Beijing,Mainland China,2020-08-02 04:34:47,933.0,9.0,917.0
76949,08/01/2020,Belgorod Oblast,Russia,2020-08-02 04:34:47,5998.0,47.0,5565.0
76950,08/01/2020,Berlin,Germany,2020-08-02 04:34:47,9318.0,223.0,8627.0
76951,08/01/2020,Bermuda,UK,2020-08-02 04:34:47,156.0,9.0,141.0
76952,08/01/2020,Bihar,India,2020-08-02 04:34:47,54240.0,309.0,34994.0
76953,08/01/2020,Biobio,Chile,2020-08-02 04:34:47,11493.0,120.0,9896.0
76954,08/01/2020,Blekinge,Sweden,2020-08-02 04:34:47,491.0,14.0,0.0
76955,08/01/2020,Bolivar,Colombia,2020-08-02 04:34:47,18587.0,595.0,13655.0
76956,08/01/2020,"Bonaire, Sint Eustatius and Saba",Netherlands,2020-08-02 04:34:47,11.0,0.0,7.0
76957,08/01/2020,Boyaca,Colombia,2020-08-02 04:34:47,1093.0,29.0,509.0
76958,08/01/2020,Brandenburg,Germany,2020-08-02 04:34:47,3591.0,173.0,3300.0
76959,08/01/2020,Bremen,Germany,2020-08-02 04:34:47,1784.0,56.0,1656.0
76960,08/01/2020,British Columbia,Canada,2020-08-02 04:34:47,3641.0,195.0,3168.0
76961,08/01/2020,British Virgin Islands,UK,2020-08-02 04:34:47,8.0,1.0,7.0
76962,08/01/2020,Bryansk Oblast,Russia,2020-08-02 04:34:47,7400.0,35.0,5999.0
76963,08/01/2020,Buryatia Republic,Russia,2020-08-02 04:34:47,4123.0,40.0,3363.0
76964,08/01/2020,C. Valenciana,Spain,2020-08-02 04:34:47,13318.0,1436.0,9970.0
76965,08/01/2020,Cajamarca,Peru,2020-08-02 04:34:47,5877.0,203.0,0.0
76966,08/01/2020,Calabria,Italy,2020-08-02 04:34:47,1269.0,97.0,1075.0
76967,08/01/2020,Caldas,Colombia,2020-08-02 04:34:47,989.0,12.0,304.0
76968,08/01/2020,California,US,2020-08-02 04:34:47,506613.0,9345.0,0.0
76969,08/01/2020,Callao,Peru,2020-08-02 04:34:47,21045.0,1026.0,0.0
76970,08/01/2020,Campania,Italy,2020-08-02 04:34:47,5009.0,435.0,4177.0
76971,08/01/2020,Campeche,Mexico,2020-08-02 04:34:47,4588.0,512.0,3704.0
76972,08/01/2020,Canarias,Spain,2020-08-02 04:34:47,2631.0,162.0,1537.0
76973,08/01/2020,Cantabria,Spain,2020-08-02 04:34:47,2469.0,217.0,2287.0
76974,08/01/2020,Capital District,Colombia,2020-08-02 04:34:47,104656.0,2828.0,48624.0
76975,08/01/2020,Caqueta,Colombia,2020-08-02 04:34:47,1116.0,23.0,231.0
76976,08/01/2020,Casanare,Colombia,2020-08-02 04:34:47,315.0,5.0,125.0
76977,08/01/2020,Castilla - La Mancha,Spain,2020-08-02 04:34:47,18743.0,3032.0,6392.0
76978,08/01/2020,Castilla y Leon,Spain,2020-08-02 04:34:47,20310.0,2798.0,8716.0
76979,08/01/2020,Catalonia,Spain,2020-08-02 04:34:47,79324.0,5686.0,26203.0
76980,08/01/2020,Cauca,Colombia,2020-08-02 04:34:47,1971.0,64.0,853.0
76981,08/01/2020,Cayman Islands,UK,2020-08-02 04:34:47,203.0,1.0,202.0
76982,08/01/2020,Ceara,Brazil,2020-08-02 04:34:47,175928.0,7698.0,145603.0
76983,08/01/2020,Cesar,Colombia,2020-08-02 04:34:47,3351.0,63.0,1596.0
76984,08/01/2020,Ceuta,Spain,2020-08-02 04:34:47,166.0,4.0,163.0
76985,08/01/2020,Chandigarh,India,2020-08-02 04:34:47,1079.0,18.0,683.0
76986,08/01/2020,Channel Islands,UK,2020-08-02 04:34:47,587.0,47.0,533.0
76987,08/01/2020,Chechen Republic,Russia,2020-08-02 04:34:47,2072.0,32.0,1369.0
76988,08/01/2020,Chelyabinsk Oblast,Russia,2020-08-02 04:34:47,11307.0,94.0,6833.0
76989,08/01/2020,Cherkasy Oblast,Ukraine,2020-08-02 04:34:47,942.0,37.0,716.0
76990,08/01/2020,Chernihiv Oblast,Ukraine,2020-08-02 04:34:47,843.0,18.0,528.0
76991,08/01/2020,Chernivtsi Oblast,Ukraine,2020-08-02 04:34:47,5964.0,216.0,4521.0
76992,08/01/2020,Chhattisgarh,India,2020-08-02 04:34:47,9385.0,55.0,6610.0
76993,08/01/2020,Chiapas,Mexico,2020-08-02 04:34:47,5775.0,912.0,4688.0
76994,08/01/2020,Chiba,Japan,2020-08-02 04:34:47,1730.0,49.0,1237.0
76995,08/01/2020,Chihuahua,Mexico,2020-08-02 04:34:47,5317.0,897.0,3860.0
76996,08/01/2020,Choco,Colombia,2020-08-02 04:34:47,3021.0,102.0,2198.0
76997,08/01/2020,Chongqing,Mainland China,2020-08-02 04:34:47,583.0,6.0,577.0
76998,08/01/2020,Chukotka Autonomous Okrug,Russia,2020-08-02 04:34:47,152.0,1.0,148.0
76999,08/01/2020,Chuvashia Republic,Russia,2020-08-02 04:34:47,6774.0,54.0,3792.0
77000,08/01/2020,Ciudad de Mexico,Mexico,2020-08-02 04:34:47,74314.0,8969.0,58373.0
77001,08/01/2020,Coahuila,Mexico,2020-08-02 04:34:47,13116.0,649.0,10007.0
77002,08/01/2020,Colima,Mexico,2020-08-02 04:34:47,1875.0,212.0,1154.0
77003,08/01/2020,Colorado,US,2020-08-02 04:34:47,47249.0,1844.0,0.0
77004,08/01/2020,Connecticut,US,2020-08-02 04:34:47,49810.0,4432.0,0.0
77005,08/01/2020,Coquimbo,Chile,2020-08-02 04:34:47,6423.0,74.0,5337.0
77006,08/01/2020,Cordoba,Colombia,2020-08-02 04:34:47,5825.0,665.0,2012.0
77007,08/01/2020,Crimea Republic*,Ukraine,2020-08-02 04:34:47,1204.0,15.0,919.0
77008,08/01/2020,Cundinamarca,Colombia,2020-08-02 04:34:47,8978.0,239.0,4576.0
77009,08/01/2020,Curacao,Netherlands,2020-08-02 04:34:47,29.0,1.0,24.0
77010,08/01/2020,Cusco,Peru,2020-08-02 04:34:47,4157.0,82.0,0.0
77011,08/01/2020,Dadra and Nagar Haveli and Daman and Diu,India,2020-08-02 04:34:47,1145.0,2.0,725.0
77012,08/01/2020,Dagestan Republic,Russia,2020-08-02 04:34:47,9308.0,445.0,8288.0
77013,08/01/2020,Dalarna,Sweden,2020-08-02 04:34:47,1955.0,171.0,0.0
77014,08/01/2020,Delaware,US,2020-08-02 04:34:47,14877.0,585.0,0.0
77015,08/01/2020,Delhi,India,2020-08-02 04:34:47,136716.0,3989.0,122131.0
77016,08/01/2020,Diamond Princess cruise ship,Canada,2020-08-02 04:34:47,0.0,1.0,0.0
77017,08/01/2020,Diamond Princess cruise ship,US,2020-08-02 04:34:47,49.0,0.0,0.0
77018,08/01/2020,District of Columbia,US,2020-08-02 04:34:47,12057.0,584.0,0.0
77019,08/01/2020,Distrito Federal,Brazil,2020-08-02 04:34:47,107922.0,1490.0,90408.0
77020,08/01/2020,Dnipropetrovsk Oblast,Ukraine,2020-08-02 04:34:47,1413.0,28.0,1116.0
77021,08/01/2020,Donetsk Oblast,Ukraine,2020-08-02 04:34:47,889.0,12.0,657.0
77022,08/01/2020,Drenthe,Netherlands,2020-08-02 04:34:47,552.0,41.0,0.0
77023,08/01/2020,Durango,Mexico,2020-08-02 04:34:47,4167.0,282.0,3159.0
77024,08/01/2020,Ehime,Japan,2020-08-02 04:34:47,92.0,5.0,82.0
77025,08/01/2020,Emilia-Romagna,Italy,2020-08-02 04:34:47,29726.0,4291.0,23925.0
77026,08/01/2020,England,UK,2020-08-02 04:34:47,262070.0,41584.0,0.0
77027,08/01/2020,Espirito Santo,Brazil,2020-08-02 04:34:47,83814.0,2566.0,68130.0
77028,08/01/2020,Extremadura,Spain,2020-08-02 04:34:47,3373.0,520.0,2652.0
77029,08/01/2020,Falkland Islands (Malvinas),UK,2020-08-02 04:34:47,13.0,0.0,13.0
77030,08/01/2020,Faroe Islands,Denmark,2020-08-02 04:34:47,225.0,0.0,189.0
77031,08/01/2020,Flevoland,Netherlands,2020-08-02 04:34:47,1015.0,93.0,0.0
